,dien_tich,mat_tien,huong_nha,lat,long,gia_m2,do_rong_duong_ml,ten_phuong,sodo
12427,132.0,5.4,KXĐ,21.0656481,105.8980445,43.939394,Ngõ 2 ô tô tránh,Phường Đức Giang,1
12428,51.0,5.6000000000000005,KXĐ,21.0452698,105.8657089,58.627451,Ngõ 1 ô tô,Phường Ngọc Thụy,1
12431,33.0,6.2,KXĐ,21.056117,105.8658584,96.969697,Ngõ 3 ô tô tránh,Phường Ngọc Thụy,1
12432,46.0,6.4,KXĐ,21.0448412,105.8686635,43.478261,Ngõ 1 ô tô,Phường Ngọc Lâm,0
12433,132.0,6.6,KXĐ,21.0650095,105.8974448,45.0,Ngõ 2 ô tô tránh,Phường Long Biên,1
12434,74.0,6.8,KXĐ,21.0617671,105.8821839,67.567568,Ngõ 4 ô tô tránh,Phường Thượng Thanh,0
12435,66.0,7.0,KXĐ,21.0456924,105.8805986,93.939394,Ngõ 1 ô tô,Phường Gia Thụy,1
12436,85.0,7.2,KXĐ,21.0368376,105.8731963,55.058824,Ngõ 3 ô tô tránh,Phường Bồ Đề,1
12437,80.0,7.4,KXĐ,21.0404889,105.8735636,56.0,Ngõ 3 ô tô tránh,Phường Bồ Đề,1
12438,35.0,7.6,KXĐ,21.0495394,105.8834124,110.0,Ngõ 3 ô tô tránh,Phường Gia Thụy,1
12439,45.0,7.8,KXĐ,21.0404889,105.8735636,66.666667,Ngõ 4 ô tô trở lên,Phường Bồ Đề,1
12440,100.0,8.0,KXĐ,21.0218618,105.9085869,106.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12441,50.0,8.2,Tây,21.0540345,105.8900875,56.0,Ngõ 1 ô tô,Phường Long Biên,1
12442,40.0,8.4,KXĐ,21.0593277,105.8686635,80.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
12443,55.0,8.6,KXĐ,21.0246114,105.8925049,47.272709,Ngõ 1 ô tô,Phường Long Biên,1
12444,34.0,8.8,KXĐ,21.0059693,105.896559,60.0,Ngõ 1 ô tô,Phường Long Biên,0
12445,75.0,9.0,KXĐ,21.0233526,105.9079671,70.0,Ngõ 1 ô tô,Phường Long Biên,0
12446,57.0,4.0,KXĐ,21.0437208,105.9259271,47.36842105263158,Ngõ 1 ô tô,Phường Long Biên,0
12447,67.0,4.0,KXĐ,21.0674567,105.9200531,75.0,Ngõ 2 ô tô tránh,Phường Giang Biên,0
12448,60.0,5.0,KXĐ,21.0437208,105.9259271,49.16666666666666,Ngõ 1 ô tô,Phường Long Biên,0
12449,101.0,4.7,KXĐ,21.0437208,105.9259271,46.53465346534654,Ngõ 2 ô tô tránh,Phường Long Biên,0
12450,130.0,6.2,KXĐ,21.0521972,105.8649725,66.92307692307692,Ngõ 1 ô tô,Phường Ngọc Thụy,0
12451,52.0,4.4,Đông Nam,21.0437208,105.9259271,41.34615384615385,Ngõ ngách,Phường Long Biên,0
12452,44.0,4.566666666666667,KXĐ,21.0233526,105.9079671,40.90909090909091,Ngõ 1 ô tô,Phường Thạch Bàn,0
12453,48.0,4.733333333333333,KXĐ,21.0216695,105.9141793,54.16666666666666,Ngõ 1 ô tô,Phường Thạch Bàn,0
12454,39.5,4.9,KXĐ,21.0216695,105.9141793,42.53164556962025,Ngõ 1 ô tô,Phường Thạch Bàn,0
12455,90.0,5.066666666666667,Đông Nam,21.0572885,105.8659345,106.666667,Ngõ 1 ô tô,Phường Ngọc Thụy,1
12456,84.0,5.233333333333333,KXĐ,21.0617106,105.8944872,80.952381,Ngõ 1 ô tô,Phường Việt Hưng,1
12457,35.0,5.4,KXĐ,21.0458718,105.8676366,54.285714,Ngõ 1 ô tô,Phường Ngọc Lâm,1
12458,70.0,5.566666666666666,KXĐ,21.0465833,105.8775243,40.0,Ngõ 1 ô tô,Phường Gia Thụy,1
12459,56.0,5.733333333333333,KXĐ,21.0098329,105.9051712,66.071429,Ngõ 1 ô tô,Phường Cự Khối,0
12460,98.0,5.9,KXĐ,21.0678041,105.9001498,63.265306122448976,Ngõ 1 ô tô,Phường Long Biên,0
12461,42.0,3.5,KXĐ,21.0521972,105.8649725,59.523809523809526,Ngõ 1 ô tô,Phường Ngọc Thụy,0
12462,130.0,6.2,Đông Bắc,21.0521972,105.8649725,66.92307692307692,Ngõ 1 ô tô,Phường Ngọc Thụy,0
12463,90.0,5.0,KXĐ,21.0665367,105.859452,73.33333333333333,Ngõ 2 ô tô tránh,Phường Ngọc Thụy,0
12464,41.0,5.0,Đông Nam,21.0437208,105.9259271,37.80487804878049,Ngõ 1 ô tô,Phường Long Biên,0
12465,80.0,5.0,KXĐ,21.053419,105.8868173,125.0,Ngõ 3 ô tô tránh,Phường Long Biên,0
12466,57.0,4.05,KXĐ,21.0437208,105.9259271,47.36842105263158,Ngõ 1 ô tô,Phường Long Biên,0
12467,38.0,3.2,KXĐ,21.0437208,105.9259271,45.0,Ngõ 1 ô tô,Phường Long Biên,0
12468,98.0,5.9,KXĐ,21.053419,105.8868173,63.265306122448976,Ngõ 1 ô tô,Phường Long Biên,0
12469,36.5,3.16,Tây,21.0437208,105.9259271,45.0,Ngõ 1 ô tô,Phường Long Biên,0
12470,45.0,6.0,KXĐ,21.0233526,105.9079671,50.0,Ngõ 1 ô tô,Phường Long Biên,0
12472,95.0,8.6,KXĐ,21.0588582,105.8583873,113.684211,Ngõ 1 ô tô,Phường Ngọc Thụy,0
12474,35.3,6.7,KXĐ,21.0108417,105.9085679,50.00000000000001,Ngõ 1 ô tô,Phường Thạch Bàn,0
12475,54.0,3.5,Bắc,21.0674567,105.9200531,51.851851851851855,Ngõ 1 ô tô,Phường Giang Biên,0
12476,52.0,3.5,KXĐ,21.029229,105.8852726,62.5,Ngõ 1 ô tô,Phường Long Biên,0
12477,103.0,5.0,KXĐ,21.056117,105.8658584,57.28155339805825,Ngõ 1 ô tô,Phường Ngọc Thụy,1
12478,79.0,4.2,Tây Bắc,21.029229,105.8852726,84.81012658227849,Ngõ 1 ô tô,Phường Long Biên,1
12479,54.0,6.1,KXĐ,21.0625626,105.8801066,67.5925925925926,Ngõ 1 ô tô,Phường Ngọc Thụy,1
12481,50.0,9.0,KXĐ,21.0216695,105.9141793,96.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12484,49.2,3.7,Nam,21.0210476,105.9114489,34.349593495934954,Ngõ 1 ô tô,Phường Thạch Bàn,0
12485,50.0,3.35,Đông Bắc,21.0285735,105.9193383,96.0,Ngõ 1 ô tô,Phường Thạch Bàn,0
12486,45.0,3.0,Đông Bắc,21.0581374,105.8934678,55.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12487,55.0,6.0,Bắc,21.0145466,105.9048603,60.90909090909091,Ngõ 1 ô tô,Phường Thạch Bàn,0
12488,79.0,4.2,KXĐ,21.0265735,105.8855471,84.81012658227849,Ngõ 2 ô tô tránh,Phường Long Biên,0
12489,65.2,5.5,KXĐ,21.0089112,105.9104311,79.9079754601227,Ngõ 4 ô tô trở lên,Phường Long Biên,0
12490,30.6,5.25,Đông Bắc,21.0437208,105.9259271,47.38562091503268,Ngõ 1 ô tô,Phường Long Biên,0
12491,30.0,5.0,Đông Nam,21.0233526,105.9079671,48.333333333333336,Ngõ 1 ô tô,Phường Thạch Bàn,0
12492,80.0,4.75,KXĐ,21.0371784,105.8730678,70.0,Ngõ 1 ô tô,Phường Long Biên,0
12493,103.5,4.5,Tây Bắc,21.0674567,105.9200531,68.59903381642512,Ngõ 3 ô tô tránh,Phường Giang Biên,0
12494,79.0,4.2,KXĐ,21.0272042,105.8868448,84.81012658227849,Ngõ 2 ô tô tránh,Phường Long Biên,0
12496,92.5,4.5,KXĐ,21.0643273,105.9149135,72.0,Ngõ 2 ô tô tránh,Phường Long Biên,0
12497,40.0,4.15,KXĐ,21.0420953,105.9053218,51.25,Ngõ 1 ô tô,Phường Long Biên,0
12498,45.0,3.8,KXĐ,21.0643273,105.9149135,87.55555555555556,Ngõ 3 ô tô tránh,Phường Long Biên,0
12499,75.0,4.5,KXĐ,21.0626006,105.8950907,46.66666666666666,Ngõ 1 ô tô,Phường Long Biên,0
12500,65.2,5.5,KXĐ,21.0233526,105.9079671,79.75460122699386,Ngõ 4 ô tô trở lên,Phường Long Biên,0
12501,52.0,4.2,KXĐ,21.0626006,105.8950907,41.34615384615385,Ngõ 1 ô tô,Phường Long Biên,0
12502,38.0,3.6,Tây Nam,21.0401721,105.9024322,89.47368421052632,Ngõ 3 ô tô tránh,Phường Phúc Đồng,0
12504,101.0,3.901086956521739,KXĐ,21.0521972,105.8649725,61.98019801980198,Ngõ 1 ô tô,Phường Ngọc Thụy,0
12505,50.8,3.902173913043478,KXĐ,21.0533486,105.9009639,71.98818897637796,Ngõ 1 ô tô,Phường Việt Hưng,1
12506,30.0,3.903260869565217,KXĐ,21.0288671,105.8840044,100.0,Ngõ 1 ô tô,Phường Long Biên,1
12507,50.0,3.9043478260869566,KXĐ,21.0250451,105.9078847,94.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12508,43.0,3.9054347826086957,KXĐ,21.0405733,105.8776605,51.0,Ngõ 1 ô tô,Phường Long Biên,1
12509,42.0,3.9065217391304348,KXĐ,21.026428,105.8930876,58.333333333333336,Ngõ 1 ô tô,Phường Long Biên,1
12510,52.0,3.907608695652174,KXĐ,21.0244365,105.8982491,57.69230769230769,Ngõ 1 ô tô,Phường Long Biên,1
12511,70.0,3.908695652173913,KXĐ,21.0597041,105.8962972,56.0,Ngõ 1 ô tô,Phường Việt Hưng,1
12512,40.0,3.909782608695652,KXĐ,21.0621941,105.9163657,87.0,Ngõ 1 ô tô,Phường Giang Biên,1
12513,67.0,3.910869565217391,KXĐ,21.0621941,105.9163657,85.3731343283582,Ngõ 1 ô tô,Phường Giang Biên,1
12514,56.5,3.9119565217391306,KXĐ,21.0533486,105.9009639,74.0,Ngõ 1 ô tô,Phường Việt Hưng,1
12515,43.0,3.9130434782608696,KXĐ,21.0400626,105.8986779,58.13953488372093,Ngõ 1 ô tô,Phường Phúc Đồng,1
12516,74.0,3.9141304347826087,KXĐ,21.0584885,105.9002297,112.0,Ngõ 1 ô tô,Phường Việt Hưng,1
12517,51.0,3.9152173913043478,KXĐ,21.0250451,105.9078847,92.94117647058825,Ngõ 1 ô tô,Phường Thạch Bàn,1
12518,84.0,3.916304347826087,KXĐ,21.0104989,105.9096443,68.80952380952381,Ngõ 1 ô tô,Phường Long Biên,1
12519,61.0,3.917391304347826,KXĐ,21.0250451,105.9078847,49.18032786885246,Ngõ 1 ô tô,Phường Thạch Bàn,1
12520,76.0,3.918478260869565,KXĐ,21.0098329,105.9051712,73.0,Ngõ 1 ô tô,Phường Long Biên,1
12521,66.0,3.9195652173913045,KXĐ,21.0621941,105.9163657,66.0,Ngõ 1 ô tô,Phường Giang Biên,1
12522,59.0,3.9206521739130435,KXĐ,21.0584885,105.9002297,45.0,Ngõ 1 ô tô,Phường Việt Hưng,1
12523,75.5,3.9217391304347826,KXĐ,21.0098329,105.9051712,72.0,Ngõ 1 ô tô,Phường Long Biên,1
12524,85.0,3.9228260869565217,KXĐ,21.0552203,105.905288,92.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
12525,46.5,3.9239130434782608,KXĐ,21.0656481,105.8980445,100.0,Ngõ 1 ô tô,Phường Đức Giang,1
12526,68.0,3.925,KXĐ,21.0104989,105.9096443,70.0,Ngõ 1 ô tô,Phường Long Biên,1
12527,120.0,3.926086956521739,KXĐ,21.0250451,105.9078847,46.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12528,66.0,3.9271739130434784,KXĐ,21.0621941,105.9163657,51.51515151515152,Ngõ 1 ô tô,Phường Giang Biên,1
12529,79.0,3.9282608695652175,KXĐ,21.0250451,105.9078847,54.43037974683544,Ngõ 1 ô tô,Phường Thạch Bàn,1
12530,40.0,3.9293478260869565,KXĐ,21.0621941,105.9163657,91.0,Ngõ 1 ô tô,Phường Giang Biên,1
12531,60.0,3.9304347826086956,KXĐ,21.0621941,105.9163657,72.0,Ngõ 1 ô tô,Phường Giang Biên,1
12532,51.0,3.9315217391304347,KXĐ,21.0533486,105.9009639,72.0,Ngõ 1 ô tô,Phường Việt Hưng,1
12533,97.0,3.9326086956521737,KXĐ,21.0437208,105.9259271,81.63917525773196,Ngõ 1 ô tô,Phường Long Biên,1
12534,59.0,3.933695652173913,KXĐ,21.0250451,105.9078847,53.05084745762712,Ngõ 1 ô tô,Phường Thạch Bàn,1
12535,75.0,3.9347826086956523,KXĐ,21.0584885,105.9002297,114.8,Ngõ 1 ô tô,Phường Việt Hưng,1
12536,94.0,3.9358695652173914,KXĐ,21.0566774,105.8957567,85.0,Ngõ 1 ô tô,Phường Việt Hưng,1
12537,134.0,3.9369565217391305,KXĐ,21.0566774,105.8957567,26.94029850746269,Ngõ 1 ô tô,Phường Việt Hưng,1
12538,125.0,3.9380434782608695,KXĐ,21.0288671,105.8840044,52.0,Ngõ 1 ô tô,Phường Long Biên,1
12539,52.0,3.9391304347826086,KXĐ,21.0244365,105.8982491,45.19230769230769,Ngõ 1 ô tô,Phường Long Biên,1
12540,66.0,3.9402173913043477,KXĐ,21.0400626,105.8986779,60.0,Ngõ 1 ô tô,Phường Phúc Đồng,1
12541,40.0,3.9413043478260867,KXĐ,21.0250451,105.9078847,60.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12542,70.0,3.942391304347826,KXĐ,21.0216845,105.8953979,70.0,Ngõ 1 ô tô,Phường Long Biên,1
12543,45.0,3.9434782608695653,KXĐ,21.0566774,105.8957567,51.11111111111112,Ngõ 1 ô tô,Phường Việt Hưng,1
12544,52.2,3.9445652173913044,KXĐ,21.0527053,105.8998379,71.99233716475095,Ngõ 1 ô tô,Phường Việt Hưng,1
12545,97.0,3.9456521739130435,KXĐ,21.0348453,105.9127108,67.62886597938144,Ngõ 1 ô tô,Phường Long Biên,1
12546,60.0,3.9467391304347825,KXĐ,21.0775543,105.90853,37.0,Ngõ 1 ô tô,Phường Giang Biên,1
12547,48.88,3.9478260869565216,KXĐ,21.0527053,105.8998379,71.99263502454991,Ngõ 1 ô tô,Phường Việt Hưng,1
12548,76.6,3.9489130434782607,KXĐ,20.999737,105.9072745,67.98955613577024,Ngõ 1 ô tô,Phường Long Biên,1
12550,73.0,3.9510869565217392,KXĐ,21.0104989,105.9096443,67.0,Ngõ 1 ô tô,Phường Long Biên,1
12551,79.0,3.9521739130434783,KXĐ,21.0741413,105.9031664,63.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
12552,74.5,3.9532608695652174,KXĐ,21.06229,105.8981502,44.966442953020135,Ngõ 1 ô tô,Phường Việt Hưng,1
12553,36.0,3.9543478260869565,KXĐ,21.0250451,105.9078847,52.77777777777778,Ngõ 1 ô tô,Phường Thạch Bàn,1
12554,60.0,3.9554347826086955,KXĐ,21.0584885,105.9002297,41.66666666666666,Ngõ 1 ô tô,Phường Việt Hưng,1
12556,96.0,3.9576086956521737,KXĐ,21.0527053,105.8998379,112.0,Ngõ 1 ô tô,Phường Việt Hưng,1
12557,48.0,3.958695652173913,KXĐ,21.026428,105.8930876,104.16666666666669,Ngõ 1 ô tô,Phường Long Biên,1
12558,46.5,3.9597826086956522,KXĐ,21.0701691,105.9068373,109.6774193548387,Ngõ 1 ô tô,Phường Đức Giang,1
12559,50.8,3.9608695652173913,KXĐ,21.0527053,105.8998379,71.98818897637796,Ngõ 1 ô tô,Phường Việt Hưng,1
12560,100.0,3.9619565217391304,KXĐ,21.0104989,105.9096443,45.0,Ngõ 1 ô tô,Phường Long Biên,1
12561,74.0,3.9630434782608694,KXĐ,21.0104989,105.9096443,70.0,Ngõ 1 ô tô,Phường Long Biên,1
12562,63.0,3.9641304347826085,KXĐ,21.0104989,105.9096443,66.66666666666667,Ngõ 1 ô tô,Phường Long Biên,1
12563,51.0,3.9652173913043476,KXĐ,21.0621941,105.9163657,39.05882352941177,Ngõ 1 ô tô,Phường Giang Biên,1
12564,35.0,3.966304347826087,KXĐ,21.0280063,105.906457,74.28571428571429,Ngõ 1 ô tô,Phường Thạch Bàn,1
12565,110.0,3.967391304347826,KXĐ,21.0250451,105.9078847,50.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12566,96.0,3.9684782608695652,KXĐ,21.0527053,105.8998379,130.20833333333334,Ngõ 1 ô tô,Phường Việt Hưng,1
12567,116.0,3.9695652173913043,KXĐ,21.0250451,105.9078847,97.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12568,100.0,3.9706521739130434,KXĐ,21.0250451,105.9078847,52.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12569,90.0,3.9717391304347824,KXĐ,21.0311299,105.915143,90.0,Ngõ 1 ô tô,Phường Long Biên,1
12570,75.0,3.9728260869565215,KXĐ,21.0104989,105.9096443,44.0,Ngõ 1 ô tô,Phường Long Biên,1
12571,50.0,3.973913043478261,KXĐ,21.0104989,105.9096443,86.6,Ngõ 1 ô tô,Phường Long Biên,1
12572,73.0,3.975,KXĐ,21.0104989,105.9096443,65.47945205479452,Ngõ 1 ô tô,Phường Long Biên,1
12573,95.0,3.976086956521739,KXĐ,21.0566774,105.8957567,85.0,Ngõ 1 ô tô,Phường Việt Hưng,1
12574,35.0,3.9771739130434782,KXĐ,21.0533486,105.9009639,56.0,Ngõ 1 ô tô,Phường Việt Hưng,1
12575,30.0,3.9782608695652173,KXĐ,21.0311299,105.915143,111.63333333333334,Ngõ 1 ô tô,Phường Long Biên,1
12576,60.0,3.9793478260869564,KXĐ,21.0288671,105.8840044,91.66666666666669,Ngõ 1 ô tô,Phường Long Biên,1
12577,40.0,3.9804347826086954,KXĐ,21.0621941,105.9163657,40.0,Ngõ 1 ô tô,Phường Giang Biên,1
12578,70.0,3.981521739130435,KXĐ,21.0621941,105.9163657,56.0,Ngõ 1 ô tô,Phường Giang Biên,1
12579,35.0,3.982608695652174,KXĐ,21.0527053,105.8998379,56.0,Ngõ 1 ô tô,Phường Việt Hưng,1
12580,57.0,3.983695652173913,KXĐ,21.0437208,105.9259271,47.36842105263158,Ngõ 1 ô tô,Phường Long Biên,1
12581,64.5,3.984782608695652,KXĐ,21.0400626,105.8986779,62.0,Ngõ 1 ô tô,Phường Phúc Đồng,1
12582,71.7,3.985869565217391,KXĐ,21.0621941,105.9163657,44.99302649930265,Ngõ 1 ô tô,Phường Giang Biên,1
12583,70.5,3.9869565217391303,KXĐ,21.0288671,105.8840044,50.99290780141844,Ngõ 1 ô tô,Phường Long Biên,1
12584,52.0,3.9880434782608694,KXĐ,21.0533486,105.9009639,72.0,Ngõ 1 ô tô,Phường Việt Hưng,1
12585,90.0,3.989130434782609,KXĐ,21.0250451,105.9078847,75.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12586,50.0,3.990217391304348,KXĐ,21.0250451,105.9078847,51.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12587,95.0,3.991304347826087,KXĐ,21.0104989,105.9096443,68.21052631578948,Ngõ 1 ô tô,Phường Long Biên,1
12588,33.0,3.992391304347826,KXĐ,21.0621941,105.9163657,51.51515151515152,Ngõ 1 ô tô,Phường Giang Biên,1
12589,106.0,3.993478260869565,KXĐ,21.0387659,105.9053703,113.20754716981132,Ngõ 1 ô tô,Phường Long Biên,1
12590,100.0,3.994565217391304,KXĐ,21.0250451,105.9078847,62.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12591,93.0,3.9956521739130433,KXĐ,21.0621941,105.9163657,71.50537634408602,Ngõ 1 ô tô,Phường Giang Biên,1
12592,55.0,3.996739130434783,KXĐ,21.0371784,105.8730678,100.0,Ngõ 1 ô tô,Phường Long Biên,1
12593,30.0,3.997826086956522,KXĐ,21.0186765,105.884813,100.0,Ngõ 1 ô tô,Phường Long Biên,1
12594,80.0,3.998913043478261,KXĐ,21.0104989,105.9096443,68.875,Ngõ 1 ô tô,Phường Long Biên,1
12595,60.0,4.0,KXĐ,21.0371784,105.8730678,94.16666666666669,Ngõ 2 ô tô tránh,Phường Long Biên,0
12596,100.0,4.2,Tây,21.0233526,105.9079671,62.0,Ngõ 2 ô tô tránh,Phường Thạch Bàn,0
12597,105.3,4.5,Tây Bắc,21.0674567,105.9200531,67.4264007597341,Ngõ 3 ô tô tránh,Phường Giang Biên,0
12598,155.0,8.0,KXĐ,21.0379429,105.8770127,77.41935483870968,Ngõ 1 ô tô,Phường Long Biên,1
12599,88.0,5.1,KXĐ,21.029229,105.8852726,86.36363636363636,Ngõ 1 ô tô,Phường Long Biên,1
12600,124.0,5.0,Tây Bắc,21.0379429,105.8770127,82.25806451612904,Ngõ 1 ô tô,Phường Long Biên,1
12602,34.0,4.0,Đông Bắc,21.0764178,105.9023035,51.47058823529412,Ngõ 1 ô tô,Phường Thượng Thanh,0
12603,92.5,4.5,Tây Bắc,21.0621348,105.9166252,71.35135135135135,Ngõ 1 ô tô,Phường Giang Biên,1
12604,38.0,3.6,Tây Nam,21.0401721,105.9024322,89.47368421052632,Ngõ 3 ô tô tránh,Phường Phúc Đồng,0
12605,40.0,3.9,KXĐ,21.056117,105.8658584,95.0,Ngõ 1 ô tô,Phường Ngọc Thụy,0
12606,54.0,4.3,KXĐ,21.0379429,105.8770127,59.25925925925926,Ngõ 1 ô tô,Phường Long Biên,1
12607,49.2,3.7,Nam,21.0321357,105.8893847,34.349593495934954,Ngõ 1 ô tô,Phường Thạch Bàn,1
12608,100.0,4.2,Tây,21.016256,105.9180077,62.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
12609,120.0,4.1,KXĐ,21.0379429,105.8770127,70.0,Ngõ 1 ô tô,Phường Long Biên,1
12610,140.0,4.0,Đông Nam,21.0656481,105.8980445,130.0,Ngõ 1 ô tô,Phường Đức Giang,1
12611,63.0,4.5,KXĐ,21.0625626,105.8801066,69.84126984126983,Ngõ 1 ô tô,Phường Ngọc Thụy,1
12612,83.0,5.0,Đông Nam,21.0705995,105.8540673,40.963855421686745,Ngõ 1 ô tô,Phường Ngọc Thụy,1
12613,120.0,6.3,KXĐ,21.026428,105.8930876,118.0,Ngõ 1 ô tô,Phường Long Biên,0
12614,87.8,3.0,Đông Nam,21.0701691,105.9068373,60.0,Ngõ 1 ô tô,Phường Đức Giang,1
12616,58.0,3.9,KXĐ,21.0674328,105.9179597,50.0,Ngõ 1 ô tô,Phường Giang Biên,1
12617,35.0,3.3,KXĐ,21.0089112,105.9104311,64.28571428571429,Ngõ 3 ô tô tránh,Phường Long Biên,0
12618,80.0,7.57,Đông Bắc,21.0233526,105.9079671,105.0,Ngõ 4 ô tô tránh,Phường Thạch Bàn,0
12620,80.0,7.208823529411765,KXĐ,21.0230051,105.9053707,90.0,Ngõ 1 ô tô,Phường Thạch Bàn,0
12621,50.0,7.028235294117647,KXĐ,21.0230051,105.9053707,96.0,Ngõ 4 ô tô tránh,Phường Thạch Bàn,1
12622,150.0,6.847647058823529,KXĐ,21.0230051,105.9053707,62.0,Ngõ 4 ô tô trở lên,Phường Thạch Bàn,0
12625,65.2,6.305882352941177,KXĐ,21.0059693,105.896559,79.9079754601227,Ngõ 1 ô tô,Phường Long Biên,0
12626,100.0,6.125294117647059,KXĐ,21.0059693,105.896559,45.0,Ngõ 1 ô tô,Phường Long Biên,0
12627,54.0,5.944705882352942,KXĐ,21.0588582,105.8583873,67.5925925925926,Ngõ 1 ô tô,Phường Ngọc Thụy,0
12628,40.0,5.764117647058823,Tây Nam,21.0621941,105.9163657,62.5,Ngõ 1 ô tô,Phường Giang Biên,1
12630,56.5,5.402941176470589,KXĐ,21.0288671,105.8840044,64.0,Ngõ 1 ô tô,Phường Long Biên,0
12632,73.0,5.041764705882353,KXĐ,21.0104989,105.9096443,63.97260273972603,Ngõ 1 ô tô,Phường Long Biên,1
12633,74.0,4.861176470588235,KXĐ,21.0104989,105.9096443,67.97297297297297,Ngõ 1 ô tô,Phường Long Biên,1
12634,75.0,4.680588235294118,KXĐ,21.0104989,105.9096443,66.0,Ngõ 1 ô tô,Phường Long Biên,1
12635,105.0,4.5,KXĐ,21.0674328,105.9179597,67.61904761904762,Ngõ 1 ô tô,Phường Giang Biên,1
12636,90.0,4.526666666666666,KXĐ,21.0655013,105.8883137,95.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
12637,34.0,4.553333333333334,KXĐ,21.0098329,105.9051712,41.76470588235294,Ngõ 1 ô tô,Phường Long Biên,1
12638,75.0,4.58,KXĐ,21.0584885,105.9002297,111.84,Ngõ 1 ô tô,Phường Việt Hưng,1
12639,96.0,4.6066666666666665,KXĐ,21.0527053,105.8998379,130.20833333333334,Ngõ 1 ô tô,Phường Việt Hưng,1
12641,55.0,4.66,KXĐ,21.0588457,105.9162804,120.0,Ngõ 1 ô tô,Phường Giang Biên,1
12642,55.6,4.6866666666666665,KXĐ,21.0588582,105.8583873,95.32374100719424,Ngõ 1 ô tô,Phường Ngọc Thụy,1
12643,63.0,4.713333333333334,KXĐ,21.0104989,105.9096443,66.66666666666667,Ngõ 1 ô tô,Phường Long Biên,1
12644,89.0,4.74,KXĐ,21.0588582,105.8583873,63.25842696629213,Ngõ 1 ô tô,Phường Ngọc Thụy,1
12646,76.0,4.793333333333334,KXĐ,21.0288671,105.8840044,80.21052631578948,Ngõ 1 ô tô,Phường Long Biên,1
12647,30.0,4.82,KXĐ,21.0288671,105.8840044,100.0,Ngõ 1 ô tô,Phường Long Biên,1
12648,85.0,4.846666666666667,KXĐ,21.0104989,105.9096443,62.0,Ngõ 1 ô tô,Phường Long Biên,1
12650,130.0,4.9,KXĐ,21.029229,105.8852726,53.07692307692308,Ngõ 1 ô tô,Phường Long Biên,1
12651,35.3,3.8,KXĐ,21.0233526,105.9079671,49.16666666666666,Ngõ 1 ô tô,Phường Thạch Bàn,0
12652,105.0,4.5,KXĐ,21.0674567,105.9200531,67.61904761904762,Ngõ 4 ô tô tránh,Phường Giang Biên,0
12653,80.0,5.25,KXĐ,21.0650095,105.8974448,65.0,Ngõ 1 ô tô,Phường Long Biên,0
12654,62.7,6.0,KXĐ,21.0104989,105.9096443,66.98564593301435,Ngõ 1 ô tô,Phường Long Biên,1
12655,35.0,6.75,KXĐ,21.0244365,105.8982491,55.71428571428572,Ngõ 1 ô tô,Phường Long Biên,1
12656,95.0,7.5,Đông,21.0566774,105.8957567,54.73684210526316,Ngõ 1 ô tô,Phường Đức Giang,1
12657,49.2,8.25,KXĐ,21.0321357,105.8893847,34.349593495934954,Ngõ 1 ô tô,Phường Thạch Bàn,1
12658,67.2,9.0,KXĐ,21.0621941,105.9163657,90.0,Ngõ 1 ô tô,Phường Giang Biên,1
12659,88.4,9.75,KXĐ,21.0348453,105.9127108,71.26696832579185,Ngõ 1 ô tô,Phường Long Biên,1
12672,50.0,3.7,Nam,21.0321357,105.8893847,33.8,Ngõ 1 ô tô,Phường Thạch Bàn,0
12673,54.0,3.8600000000000003,KXĐ,21.0288671,105.8840044,64.07407407407408,Ngõ 1 ô tô,Phường Long Biên,1
12674,46.0,4.0200000000000005,KXĐ,21.028065,105.8823346,65.0,Ngõ 1 ô tô,Phường Long Biên,1
12675,98.5,4.18,KXĐ,21.029164,105.9166415,65.98984771573605,Ngõ 1 ô tô,Phường Thạch Bàn,1
12676,30.0,4.34,KXĐ,21.0216695,105.9141793,55.0,Ngõ 1 ô tô,Phường Thạch Bàn,0
12677,73.0,4.5,Nam,21.0216695,105.9141793,52.73972602739726,Ngõ 1 ô tô,Phường Thạch Bàn,0
12678,55.0,5.266666666666667,KXĐ,21.0655013,105.8883137,70.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
12679,101.0,6.033333333333333,KXĐ,21.0588582,105.8583873,62.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
